lat,lng
23.17516,120.32315
23.16439,120.34411
23.1785,120.37301
23.14828,120.35831
23.13673,120.36352
23.13245,120.35525
23.10909,120.36926
23.12056,120.3496
23.11273,120.38222
23.15184,120.38281
23.16307,120.42551
23.12547,120.41724
23.12032,120.39047
23.16283,120.18066
23.15975,120.18322
23.14656,120.18171
23.15006,120.17353
23.16289,120.16575
23.17065,120.17982
23.187,120.19304
23.19514,120.1837
23.18595,120.18051
23.19909,120.18469
23.20686,120.18482
23.17871,120.16938
23.18401,120.15509
22.99083,120.21333
23.16841,120.15467
23.14406,120.16351
23.12932,120.15591
23.12931,120.16614
23.1708,120.18998
23.17207,120.20886
23.18317,120.20429
23.22378,120.18307
23.22132,120.18784
23.26391,120.15393
23.26023,120.19525
23.2313,120.19184
23.25408,120.17789
23.23496,120.17569
23.22155,120.20484
23.25433,120.21969
23.23922,120.21054
23.21441,120.1887
23.28246,120.19255
23.24489,120.1455
23.12948,120.20492
23.10632,120.19411
23.12285,120.2156
22.99083,120.21333
23.14317,120.21982
23.14142,120.21156
23.15111,120.20341
23.13129,120.17879
23.12205,120.18626
23.09348,120.17582
23.10015,120.18328
23.12459,120.20145
23.18292,120.14679
23.18687,120.13328
23.16743,120.14204
23.1519,120.13859
23.17806,120.11665
23.16763,120.08469
22.99083,120.21333
23.13204,120.09939
23.11862,120.12007
23.13203,120.13017
23.14142,120.13093
23.13983,120.14718
23.14403,120.15189
23.12384,120.14801
23.11131,120.14766
23.102,120.17137
23.14508,120.11279
23.09918,120.1579
23.1039,120.14184
22.99083,120.21333
23.09899,120.12596
23.11943,120.08359
23.08368,120.06675
23.19141,120.16641
23.1938,120.15571
23.19478,120.14532
23.2025,120.16436
23.21101,120.15109
23.21398,120.16882
23.22596,120.16894
23.22818,120.15614
23.22731,120.14708
23.21716,120.13838
23.20799,120.14034
23.20241,120.12703
23.20997,120.12294
23.21888,120.11782
23.21575,120.09721
23.20517,120.09625
23.19364,120.09281
23.18858,120.11252
23.2861,120.11859
23.31308,120.128
23.2916,120.13668
23.28985,120.14873
23.26586,120.11734
23.29478,120.16684
23.23215,120.10632
23.24393,120.13592
23.26289,120.13709
23.23677,120.12164
23.24248,120.10621
23.25863,120.11672
23.27666,120.11265
23.03186,120.30863
23.03061,120.33366
23.0444,120.3234
23.04941,120.30879
23.03382,120.30553
23.03721,120.30755
23.03687,120.30564
23.03602,120.30307
23.03933,120.30058
23.04405,120.29702
23.05035,120.29064
23.02974,120.30424
23.02881,120.29393
23.02048,120.2892
23.01891,120.3364
22.99083,120.21333
23.01237,120.37253
22.99083,120.21333
23.04969,120.35932
23.03298,120.35751
23.13334,120.2885
23.12037,120.30131
23.13439,120.30343
23.11676,120.29193
23.11479,120.27595
23.12843,120.27871
23.1331,120.2864
23.13523,120.28129
23.15323,120.27264
23.1358,120.26543
23.14463,120.27987
23.15424,120.28205
23.16326,120.28575
23.16605,120.30255
23.1466,120.30159
23.16134,120.31461
23.15387,120.32838
23.14205,120.31816
23.14615,120.3293
23.12267,120.32889
23.11981,120.31726
23.08314,120.29539
23.07653,120.29137
23.07437,120.27709
23.07061,120.25722
23.0971,120.26598
23.10611,120.29416
23.10116,120.31053
23.09279,120.32324
23.07507,120.3257
23.07901,120.30283
23.06318,120.30122
23.12451,120.25832
23.12074,120.25095
23.11658,120.24828
23.11444,120.23666
23.11983,120.23232
23.10546,120.2379
23.09488,120.24296
23.0922,120.22735
23.08941,120.23302
23.07451,120.2305
23.07883,120.21943
23.07401,120.20843
23.08592,120.20391
23.0983,120.20565
23.10956,120.22036
23.105,120.22799
23.11428,120.34075
23.09753,120.34623
23.10339,120.36036
23.09069,120.35729
23.10308,120.35271
23.08468,120.37827
23.07431,120.3598
23.12364,120.46033
23.12134,120.45911
23.14814,120.46333
23.1321,120.47611
23.10714,120.49629
23.09311,120.49692
23.09749,120.47143
23.10023,120.44397
23.08213,120.42867
23.15274,120.4472
23.17441,120.48248
23.16865,120.53133
23.21376,120.53307
23.19699,120.47689
23.15524,120.48848
23.13151,120.51888
23.17449,120.49253
23.04105,120.4861
23.05141,120.4885
23.0518,120.44975
23.06418,120.46225
23.02277,120.47318
23.0359,120.45166
23.07247,120.50111
23.09169,120.53526
23.1748,120.59543
23.06343,120.37875
23.07078,120.3934
23.04371,120.40969
23.06262,120.41202
23.05147,120.42696
23.04375,120.42251
23.03201,120.39361
23.02149,120.42364
22.98875,120.43488
22.98509,120.40978
22.99125,120.26179
22.98621,120.26248
22.97774,120.2593
22.96728,120.24245
22.96849,120.2605
22.95615,120.26148
22.94822,120.25293
22.9343,120.26091
22.9393,120.24374
22.93048,120.24685
22.92384,120.23583
22.94614,120.22502
22.95515,120.2266
22.9555,120.2203
22.92152,120.22056
22.92661,120.2075
22.90934,120.26095
22.91042,120.24739
22.96886,120.28385
22.95064,120.27461
22.96675,120.30534
22.96978,120.28906
22.96382,120.29069
22.96556,120.29924
22.96345,120.30149
22.96117,120.30603
22.95555,120.29447
22.93693,120.31307
22.91165,120.29861
22.9292,120.27653
22.97443,120.30165
22.98315,120.28612
23.00013,120.29566
23.00317,120.28846
22.99956,120.27871
22.97056,120.27656
22.96941,120.29669
22.96118,120.28052
22.96975,120.29406
22.95886,120.3241
22.96345,120.32321
22.96207,120.32996
22.96742,120.3332
22.9768,120.33142
22.97872,120.35143
22.94806,120.32978
22.94671,120.33829
22.95372,120.34344
22.96031,120.34413
22.96405,120.33762
22.93195,120.33975
22.91083,120.33447
22.90201,120.35831
22.89636,120.34224
23.00233,120.31411
22.98583,120.31098
22.96432,120.38259
22.98455,120.37241
22.94743,120.36492
22.92613,120.36632
22.92959,120.4113
22.92973,120.37933
22.94706,120.41818
22.99083,120.21333
23.01241,120.2378
23.01561,120.24926
23.02415,120.25691
23.034,120.25547
23.02188,120.23691
23.04276,120.27556
23.04288,120.26488
23.04868,120.25932
23.05705,120.25665
22.99083,120.21333
23.02356,120.21786
23.0071,120.27017
22.99956,120.26911
23.01157,120.25937
22.99943,120.26373
23.00032,120.25505
23.01412,120.26937
23.02875,120.27757
22.99962,120.24002
23.00775,120.24759
22.99858,120.2471
23.00845,120.24165
23.0179,120.2775
23.00296,120.23741
23.00685,120.23785
23.00429,120.231
23.0302,120.26379
23.00148,120.24453
22.99083,120.21333
23.01879,120.24757
23.01085,120.23038
23.01278,120.23372
23.03066,120.24868
23.01891,120.22741
23.01437,120.22751
23.02419,120.22389
23.01231,120.24615
23.0295,120.25068
22.99942,120.23695
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.98544,120.21569
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.98965,120.22033
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.9658,120.1895
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
23.009,120.21682
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
22.99083,120.21333
23.05989,120.23398
23.04794,120.22176
23.04698,120.18477
23.05967,120.21958
23.06807,120.21594
23.03619,120.2173
23.03237,120.2051
23.04217,120.20628
23.03813,120.21029
23.04777,120.21501
23.05143,120.19591
23.05205,120.20384
23.06605,120.19562
23.07747,120.1964
23.03988,120.18781
23.03375,120.17634
23.00967,120.16137
23.05371,120.18538
22.99083,120.21333
23.05397,120.17612
23.0562,120.16378
23.07128,120.18378
23.07176,120.1705
22.99083,120.21333
23.07506,120.15084
23.07928,120.14127
23.06681,120.13172
23.05797,120.13446
23.06076,120.1306
23.054,120.11994
23.0468,120.09038
23.07485,120.10599
23.07977,120.12314
23.04634,120.14296
23.03307,120.12585
23.01588,120.12558
23.03687,120.2213
23.02685,120.21267
23.02586,120.20847
23.02503,120.19317
23.02475,120.18516
23.01944,120.18595
23.04244,120.19888
23.03955,120.19718
23.03649,120.19097
23.02432,120.20411
23.04527,120.16888
23.06392,120.20642
23.0277,120.20204
23.02541,120.1967
23.03191,120.19436
23.00211,120.15805
22.99469,120.14992
23.0008,120.16647
22.97806,120.15824
22.99333,120.18178
22.99413,120.17704
22.99452,120.17268
22.99514,120.16756
22.9863,120.18163
22.9846,120.16854
22.9892,120.16686
22.99171,120.16182
23.00251,120.16257
22.99969,120.16411
22.99911,120.1759
22.99446,120.21043
22.9911,120.2076
22.98841,120.19907
22.98408,120.19885
22.99745,120.20668
22.98383,120.2053
22.98535,120.20732
22.99155,120.19936
22.98231,120.20935
22.98496,120.20308
22.9874,120.20987
22.98689,120.20178
22.99387,120.19996
22.99268,120.20909
22.99216,120.2024
22.99086,120.20365
22.99812,120.20146
22.99446,120.20506
22.99068,120.20995
22.99895,120.19934
22.99632,120.19844
22.99926,120.19151
23.00221,120.19353
23.00236,120.19113
23.00448,120.18889
22.98802,120.19633
22.99789,120.19074
22.99657,120.19095
22.98956,120.19173
22.99432,120.19747
22.99284,120.18929
22.99204,120.19397
23.00247,120.18357
23.00376,120.17272
23.00045,120.19646
22.99711,120.19584
22.99163,120.19607
22.98941,120.19431
22.63279,120.28445
22.63113,120.2829
22.62985,120.28181
22.62997,120.28418
22.62739,120.28213
22.62588,120.28046
22.62449,120.28339
22.62655,120.2826
22.62475,120.28642
22.62239,120.28814
22.62177,120.28379
22.61896,120.28825
22.62007,120.28594
22.62324,120.28055
22.62399,120.27904
22.62171,120.27907
22.62836,120.28591
22.62837,120.2812
22.62676,120.28475
22.61961,120.28262
22.62216,120.28212
22.66733,120.28658
22.6689,120.28506
22.66428,120.2835
22.65829,120.28073
22.664,120.2804
22.66118,120.27914
22.65822,120.27703
22.65478,120.27782
22.65848,120.27501
22.65678,120.27477
22.64672,120.2758
22.65127,120.27753
22.65139,120.28019
22.64728,120.27905
22.6565,120.29855
22.65727,120.28826
22.66388,120.29755
22.66945,120.29506
22.66907,120.29099
22.66764,120.29227
22.63972,120.27812
22.64136,120.27977
22.63763,120.28135
22.63431,120.28034
22.63195,120.27936
22.62952,120.27881
22.63997,120.28319
22.63532,120.28349
22.62716,120.27499
22.62574,120.27472
22.61862,120.27925
22.6237,120.27299
22.62046,120.27192
22.62052,120.27079
22.62303,120.27106
22.62496,120.26967
22.62409,120.26935
22.65028,120.25422
22.69021,120.29596
22.68929,120.29324
22.68774,120.29208
22.68584,120.29416
22.68506,120.29504
22.68646,120.29483
22.68752,120.29583
22.68957,120.29735
22.68792,120.30355
22.69347,120.30062
22.6968,120.30331
22.69477,120.29848
22.7066,120.29445
22.70768,120.2975
22.70018,120.28822
22.69315,120.28648
22.68638,120.2901
22.68466,120.29136
22.68299,120.29113
22.68373,120.29089
22.68258,120.28898
22.68511,120.28812
22.68957,120.29537
22.68957,120.29537
22.68127,120.28785
22.68018,120.29015
22.67717,120.29348
22.67803,120.29173
22.6814,120.2793
22.67457,120.28655
22.67197,120.28987
22.67009,120.2886
22.66987,120.28921
22.67119,120.30043
22.66173,120.30757
22.67059,120.30917
22.67707,120.30297
22.67708,120.31218
22.68562,120.31613
22.74463,120.33126
22.73444,120.32941
22.72826,120.33439
22.72973,120.32986
22.72251,120.32803
22.72907,120.32515
22.73132,120.32252
22.72947,120.31722
22.71733,120.31179
22.71536,120.31436
22.72146,120.31763
22.71423,120.32414
22.72271,120.30748
22.72809,120.30368
22.70855,120.30668
22.71597,120.30733
22.71184,120.30281
22.70819,120.28639
22.70976,120.28425
22.70517,120.28807
22.71338,120.28489
22.70747,120.27353
22.71338,120.28582
22.71721,120.28478
22.71411,120.29102
22.71803,120.29323
22.70838,120.29462
22.71048,120.29815
22.71124,120.29371
22.71295,120.29614
22.71816,120.28849
22.72151,120.28691
22.71867,120.29701
22.72415,120.29468
22.73112,120.28602
22.72504,120.28017
22.72267,120.26906
22.64926,120.3073
22.64818,120.30491
22.64328,120.3045
22.64464,120.30461
22.64191,120.30439
23.21823,120.6932
23.21823,120.6932
23.21823,120.6932
23.21823,120.6932
22.64669,120.31136
23.21823,120.6932
23.21823,120.6932
22.64222,120.29987
22.64495,120.29993
22.65045,120.29691
22.65029,120.30168
22.65052,120.29507
22.93968687,120.4613563
22.93968687,120.4613563
23.21823,120.6932
22.64107,120.29887
22.64039,120.29882
22.63701,120.30549
22.63473,120.31686
22.63806,120.30143
23.21823,120.6932
23.21823,120.6932
22.63845,120.30491
22.63788,120.29869
23.21823,120.6932
22.63556,120.29242
22.63733,120.29433
23.21823,120.6932
22.63911,120.28975
22.64263,120.28352
22.63918,120.2855
23.21823,120.6932
22.63537,120.29107
23.21823,120.6932
22.63605,120.28898
22.63702,120.28727
22.66821,120.33067
22.67683,120.32292
22.67199,120.32457
22.66889,120.31959
22.66282,120.32454
22.66355,120.32034
22.66375,120.31526
23.21823,120.6932
22.65687,120.32587
23.21823,120.6932
23.21823,120.6932
23.21823,120.6932
23.21823,120.6932
23.21823,120.6932
22.64493,120.34481
22.63693,120.33446
23.21823,120.6932
22.6436,120.33351
22.64402,120.32948
22.64341,120.32483
22.63801,120.34264
22.64161,120.33941
22.63635,120.34131
22.63864,120.33886
22.64,120.34526
22.6379,120.32831
22.64056,120.32888
22.64585,120.32359
22.64879,120.32939
22.64724,120.33424
22.65633,120.31748
22.65882,120.31909
22.64957,120.31835
22.65027,120.32133
22.65175,120.3228
22.65279,120.32417
22.65102,120.31593
23.21823,120.6932
23.21823,120.6932
22.65372,120.31263
22.65603,120.32057
22.63934,120.31805
22.63961,120.31503
22.64274,120.31579
22.64091,120.32095
22.62441,120.3087
22.62287,120.3029
22.62675,120.31098
22.62137,120.30348
22.62279,120.30773
22.62983,120.30661
22.63018,120.30757
22.62926,120.30953
22.62812,120.30544
22.62993,120.30527
22.62643,120.30656
22.62569,120.30279
22.6344,120.31492
22.63148,120.31537
22.62935,120.31151
22.63243,120.31059
22.63543,120.31107
22.63249,120.3062
22.63548,120.30413
22.63362,120.30402
22.63209,120.3039
22.63529,120.30707
22.63354,120.30878
22.63174,120.30049
22.6301,120.30073
22.63333,120.30063
22.63327,120.29938
22.63577,120.29824
22.63558,120.30056
22.62823,120.30357
22.62776,120.29985
22.63008,120.30294
22.63479,120.29686
22.63227,120.29645
22.63453,120.29491
22.63393,120.29324
22.6307,120.29387
22.63196,120.28983
22.62932,120.29084
22.63096,120.29761
22.62887,120.29777
22.62805,120.29532
22.62694,120.29632
22.62698,120.29209
22.62549,120.29308
22.6231,120.29519
22.623,120.29152
22.62195,120.29224
22.62564,120.29743
22.61976,120.29601
22.62047,120.29815
22.62115,120.30024
22.62006,120.29337
22.61855,120.29334
22.61657,120.29449
22.61482,120.29379
22.61526,120.29644
22.61146,120.29408
22.61328,120.29858
22.61436,120.30055
22.61516,120.30293
22.61276,120.30128
22.61627,120.29882
22.61764,120.2983
22.61756,120.30181
22.61902,120.30439
22.6159,120.30517
22.62043,120.30605
22.61735,120.30703
22.61704,120.30922
22.61846,120.3128
22.62048,120.30883
22.6217,120.31247
22.61948,120.31585
22.6221,120.31365
22.62476,120.31381
22.6264,120.31365
22.61635,120.31902
22.61807,120.31948
22.61728,120.32127
22.6199,120.31981
22.62123,120.31905
22.62268,120.31848
22.62366,120.31805
22.62623,120.31722
22.62912,120.31522
22.62761,120.32085
22.62945,120.32005
22.63174,120.3192
22.62701,120.32473
22.62641,120.32802
22.62885,120.32567
22.63182,120.32272
22.63573,120.32189
22.62186,120.32292
22.61773,120.3237
22.61721,120.32524
22.6133,120.32594
22.62271,120.32621
22.61915,120.32661
22.61961,120.32884
22.62415,120.32961
22.62194,120.33095
22.61939,120.3307
22.62166,120.33299
22.61937,120.33311
22.61847,120.33544
22.62378,120.33658
22.62512,120.33357
22.62686,120.33001
22.63198,120.32783
22.63033,120.32658
22.62956,120.33301
22.63482,120.32835
22.63309,120.3323
22.63351,120.33476
22.62751,120.33927
22.63056,120.33961
22.63341,120.33872
22.63279,120.34237
22.62636,120.34382
22.57341,120.324
22.57064,120.31819
22.58293,120.33445
22.57638,120.33169
22.5804,120.31634
22.58038,120.31957
22.58833,120.3209
22.58689,120.31793
22.58445,120.32432
22.58419,120.31541
22.58605,120.31612
22.5835,120.3209
22.58179,120.30669
22.58662,120.31308
22.58847,120.30837
22.5922,120.31005
22.58916,120.31102
22.58982,120.31389
22.58956,120.31827
22.59038,120.31041
22.59578,120.31264
22.5887,120.30641
22.59858,120.29529
22.60226,120.30396
22.60124,120.31626
22.60955,120.31048
22.6078,120.31358
22.60585,120.30511
22.61089,120.303
22.60589,120.31016
22.61157,120.30735
22.61285,120.30695
22.61432,120.30852
22.61176,120.3126
22.61126,120.31545
22.61517,120.31411
22.61536,120.3172
22.60871,120.32339
22.61091,120.32428
22.60663,120.32067
22.61363,120.32392
22.61009,120.31971
22.61409,120.32049
22.60102,120.32015
22.5994,120.3241
22.60398,120.32567
22.60167,120.32767
22.60541,120.33065
22.6036,120.33035
22.60218,120.33126
22.60468,120.33504
22.609,120.32714
22.60691,120.32662
22.6061,120.33015
22.60817,120.33029
22.61176,120.32971
22.61063,120.33039
22.60819,120.33581
22.60696,120.33404
22.61403,120.26455
22.61216,120.26654
22.61201,120.27048
22.6099,120.27017
22.60452,120.27441
22.60397,120.2734
22.60504,120.27557
22.59886,120.27766
22.59005,120.28524
22.5807,120.29248
22.57449,120.29891
22.61112,120.26757
22.56325,120.30673
22.55844,120.33898
22.56339,120.32643
22.56147,120.33447
22.56714,120.33498
22.56937,120.33248
22.57109,120.33494
22.5663,120.33647
22.56753,120.34171
22.54556,120.35521
22.56158,120.36302
22.56783,120.3473
22.56485,120.3548
22.56636,120.34985
22.56754,120.35299
22.56756,120.35646
22.5666,120.36003
22.56775,120.36143
22.5712,120.35133
22.57226,120.35615
22.57139,120.3599
22.57077,120.36322
22.54821,120.37218
22.57503,120.37471
22.57222,120.34827
22.57096,120.37178
22.56067,120.38037
22.54818,120.38588
22.58136,120.37106
22.58113,120.3606
22.58142,120.36423
22.58146,120.35409
22.58155,120.34442
22.52127,120.36532
22.51894,120.35781
22.53255,120.34771
22.52635,120.34564
22.51215,120.35461
22.52566,120.34337
22.62499,120.35748
22.62285,120.35799
22.62778,120.36067
22.61176,120.3126
22.62245,120.36141
22.6194,120.36021
22.62839,120.35824
22.62647,120.34877
22.59858,120.29529
22.62609,120.35779
22.6383,120.35941
22.62851,120.35402
22.5922,120.31005
22.63182,120.37829
22.62623,120.31722
22.60102,120.32015
22.62868,120.34764
22.61501,120.36259
22.83461,120.37083
22.63311,120.37126
22.60124,120.31626
22.62347,120.372
22.60817,120.33029
22.62637,120.38095
22.63511,120.34805
22.63022,120.35735
22.58662,120.31308
22.61517,120.31411
22.61774,120.36367
22.61453,120.35514
22.62468,120.34958
22.64081,120.35803
22.62015,120.37462
22.53023,120.38169
22.63273,120.36386
22.63359,120.35668
22.63524,120.36851
22.64167,120.35313
22.64536,120.34857
22.62508,120.37531
22.6215,120.37701
22.59948,120.32952
22.60539,120.34871
22.60841,120.33904
22.61514,120.33239
22.62751,120.33927
22.53023,120.38169
22.5873,120.32808
22.58923,120.33252
22.61669,120.34124
22.61563,120.35183
22.61144,120.34263
22.61811,120.34895
22.62054,120.34537
22.59945,120.36174
22.53023,120.38169
22.59289,120.3256
22.59858,120.33753
22.58909,120.344
22.88201,120.48467
22.61585,120.349
22.61195,120.33536
22.61288,120.34715
22.60836,120.346
22.60851,120.34456
22.60846,120.34175
22.60476,120.34321
22.60532,120.35378
22.60955,120.34989
22.53023,120.38169
22.59727,120.33121
22.60149,120.33441
22.59752,120.33637
22.59388,120.33499
22.62415,120.32961
22.73897,120.36903
22.49964,120.39789
22.51063,120.39471
22.49804,120.40796
22.52588,120.39598
22.52986,120.4017
22.5064,120.36869
22.50327,120.3818
22.49867,120.37948
22.49387,120.38687
22.49487,120.38557
22.48456,120.40849
22.53241,120.40597
22.51968,120.38668
22.51951,120.37708
22.51205,120.37317
22.48758,120.39663
22.49086,120.39076
22.47897,120.41262
22.47991,120.40174
22.51544,120.39808
22.50245,120.39513
22.50919,120.38732
22.5131,120.40642
22.4895,120.40595
22.5781,120.39177
22.58598,120.38689
22.59041,120.42637
22.60106,120.42721
22.59517,120.40771
22.6125,120.42052
22.62208,120.41585
22.6168,120.39662
22.62648,120.39307
22.63777,120.38767
22.55013,120.40982
22.56454,120.40417
22.57666,120.41528
22.57363,120.43297
22.55495,120.4252
22.59181,120.39681
22.59859,120.38502
22.60538,120.37878
22.60484,120.40201
22.64164,120.42631
22.62951,120.42338
22.63667,120.40545
22.53985,120.41554
22.60406,120.37967
22.61283,120.38646
22.66987,120.42622
22.65245,120.42468
22.65645,120.41952
22.65126,120.40915
22.66373,120.40871
22.69628,120.44095
22.69921,120.42601
22.71462,120.41296
22.71545,120.42684
22.71825,120.4499
22.67308,120.40792
22.68409,120.40481
22.69386,120.40923
22.69585,120.41697
22.73707,120.42255
22.72554,120.44796
22.74359,120.44492
22.77311,120.43454
22.7515,120.39223
22.74618,120.35337
22.73456,120.34801
22.73115,120.36606
22.72356,120.34119
22.72355,120.3584
22.72971,120.36916
22.7201,120.35949
22.73897,120.36903
22.67757,120.33746
22.6792,120.34926
22.6769,120.35979
22.69851,120.37925
22.72055,120.38828
22.69649,120.34267
22.7048,120.3546
22.71212,120.33219
22.68703,120.33535
22.69276,120.32424
22.71426,120.34125
22.70883,120.33673
22.69848,120.32895
22.68927,120.35941
22.68678,120.35249
22.68463,120.36826
22.66234,120.35753
22.67893,120.37716
22.65442,120.34201
22.66002,120.36409
22.64795,120.38832
22.67319,120.39197
22.6654,120.39977
22.79311,120.29478
22.80155,120.29238
22.79955,120.29037
22.79403,120.29208
22.78948,120.30192
22.77827,120.31019
22.79011,120.29405
22.78354,120.30739
22.79527,120.28506
22.78059,120.29349
22.79709,120.27466
22.78967,120.27492
22.78553,120.28914
22.8337,120.29761
22.82475,120.34083
22.79208,120.2865
22.79469,120.30256
22.78991,120.30918
22.80171,120.31268
22.81267,120.29556
22.81166,120.28281
22.77249,120.2814
22.77568,120.26886
22.77933,120.2698
22.81188,120.26623
22.8198,120.30568
22.83201,120.3179
22.82182,120.32501
22.81223,120.32699
22.78189,120.28043
22.81801,120.28967
22.80215,120.28142
22.78597,120.29515
22.75944,120.31099
22.74953,120.31906
22.74321,120.31484
22.74601,120.30955
22.7556,120.27854
22.76753,120.29391
22.76438,120.28617
22.75865,120.30104
22.7705,120.30371
22.74204,120.30445
22.73902,120.29698
22.74017,120.2909
22.74373,120.27712
22.76247,120.32563
22.75144,120.30566
22.7635,120.30595
22.75432,120.29035
22.81361,120.36868
22.79172,120.32725
22.78692,120.3548
22.77228,120.34306
22.75832,120.35057
22.80972,120.40084
22.79457,120.38504
22.7874,120.3667
22.80106,120.34551
22.77133,120.41082
22.77831,120.39567
22.88179,120.42938
22.85577,120.38266
22.84206,120.39494
22.84451,120.42833
22.82188,120.41384
22.88534,120.38879
22.89019,120.37035
22.86884,120.39333
22.91036,120.39053
22.83461,120.37083
22.88969,120.31069
22.89479,120.29392
22.88287,120.32726
22.86706,120.31288
22.86297,120.33475
22.88795,120.33677
22.88109,120.32478
22.86964,120.32452
22.89237,120.31864
22.84822,120.33336
22.84398,120.30643
22.87564,120.33462
22.86148,120.23363
22.8608,120.22358
22.84736,120.22913
22.8405,120.2482
22.8295,120.26624
22.8691,120.26038
22.88713,120.27211
22.87623,120.26628
22.86106,120.29441
22.87904,120.28805
22.86499,120.25836
22.86713,120.25324
22.86221,120.24777
22.85119,120.25058
22.83482,120.28098
22.84614,120.27545
22.85614,120.27998
22.86397,120.26888
22.85338,120.26261
22.85816,120.26748
22.88555,120.2251
22.88769,120.21637
22.91038,120.22629
22.90854,120.21188
22.90189,120.21943
22.89025,120.24817
22.89788,120.23987
22.8786,120.23862
22.89809,120.22766
22.91198,120.20798
22.9013,120.20225
22.90107,120.2088
22.91472,120.19561
22.88302,120.24388
22.91599,120.18537
22.9124,120.18221
22.90751,120.18464
22.90426,120.18778
22.90212,120.18244
22.89594,120.18473
22.89372,120.1833
22.89172,120.18662
22.89496,120.19279
22.88782,120.18928
22.90076,120.18238
22.89903,120.18279
22.89729,120.18363
22.90148,120.19441
22.86972,120.20248
22.82631,120.21861
22.80987,120.22452
22.82343,120.20767
22.84341,120.21153
22.82882,120.237
22.80778,120.24653
22.77915,120.23592
22.78573,120.24843
22.78284,120.24866
22.77933,120.247
22.77601,120.2549
22.79512,120.22576
22.78616,120.23262
22.79212,120.24818
22.78645,120.24176
22.77287,120.23547
22.76766,120.24407
22.75888,120.24362
22.76721,120.26249
22.76274,120.25878
22.75881,120.26258
22.75548,120.26498
22.76178,120.27196
22.74559,120.25135
22.73406,120.25196
22.73195,120.25372
22.72575,120.25613
22.74903,120.26804
22.75314,120.25777
22.73883,120.253
22.73776,120.24679
22.7369,120.25797
22.7379,120.26233
22.88517,120.47653
22.88201,120.48467
22.88818,120.48035
22.92459,120.49417
22.93448,120.51156
22.96107,120.51674
22.85805,120.47269
22.83361,120.45247
22.7977,120.44217
22.81727,120.42908
22.89357,120.50346
22.86697,120.48668
22.89631,120.47491
22.8936,120.48416
22.91101,120.48216
22.87239,120.45986
22.84931,120.47968
22.85128,120.45861
22.84199,120.47343
22.8412,120.46167
22.84805,120.50152
22.89506,120.51658
22.89315,120.5563
22.88435,120.53922
22.87286,120.54449
22.87614,120.52661
22.87139,120.55857
22.8694,120.5828
22.88972,120.58406
22.90808,120.56324
22.92926,120.56264
22.92144,120.54363
22.89929,120.55072
22.90298,120.54251
22.90217,120.53388
22.86779,120.51795
22.83787,120.53325
22.85267,120.52629
22.85356,120.54694
22.94271,120.59862
22.9053,120.61874
22.90971,120.62403
22.89072,120.60936
23.05585,120.67699
23.07044,120.6576
23.01554,120.63819
22.99124,120.62965
23.00777,120.67706
22.95879,120.66044
23.10711,120.69557
22.96847,120.64147
